# Base - Ideal Conditions  (Up to date)
# 789 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (115 ft/s)
#
Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (lb),Motor mass (lb),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
7.601,3461.261,381.557,-40.754,385.845,40.76,407.137,0.144,407.137,0.02,57.364,0.728,42,-87.998,32.151,0.169,0,0.012,2.959e-5,40.359,4.48,216.936,1.705,88.625,72.263,3.177,0.341,1.861e7,0,48.016,0.503,0.503,0.343,0.016,0.135,0.033,0.104,-2.931e-4,0,0,0,0,0.002,0.042,5.15,20.831,81.645,0.044,2.474,70.772,870.775,1129.764,0.05,0.074
7.651,3480.288,379.526,-40.501,383.827,40.542,410.004,0.146,410.004,0.02,57.3,1.824,42,-87.998,32.151,0.174,-6.05e-9,-0.012,2.977e-5,40.359,4.48,216.936,1.705,88.616,72.263,3.175,0.34,1.851e7,0,47.499,0.503,0.503,0.344,0.016,0.135,0.034,0.112,1.828e-4,0,0,0,0,-0.002,0.042,5.15,20.831,81.858,0.044,1.797,70.688,870.188,1129.671,0.05,0.075
7.701,3499.214,377.504,-40.353,381.813,40.412,412.866,0.148,412.866,0.021,57.199,2.183,42,-87.998,32.151,0.298,0,-0.01,9.1e-6,40.359,4.48,216.936,1.705,88.464,72.263,3.146,0.338,1.841e7,0,46.945,0.502,0.503,0.344,0.016,0.135,0.059,0.187,4.158e-4,0,0,0,0,-0.002,0.042,5.15,20.831,82.054,0.044,2.494,70.605,869.605,1129.579,0.05,0.075
7.751,3518.038,375.493,-40.091,379.803,40.25,415.723,0.15,415.723,0.021,57.053,3.571,42,-87.998,32.151,0.724,-5.888e-9,-0.007,8.83e-6,40.359,4.48,216.936,1.705,87.956,72.263,3.047,0.336,1.831e7,0,46.536,0.502,0.503,0.344,0.016,0.135,0.146,0.446,-3.052e-4,0,0,0,0,-6.789e-4,0.042,5.15,20.831,82.207,0.043,0.79,70.522,869.025,1129.488,0.05,0.075
7.801,3536.763,373.491,-40.01,377.797,40.158,418.571,0.152,418.571,0.021,56.877,3.443,42,-87.998,32.151,0.701,-5.776e-9,-0.002,7.69e-6,40.359,4.48,216.936,1.705,87.98,72.263,3.052,0.334,1.82e7,0,45.973,0.502,0.503,0.344,0.016,0.135,0.141,0.432,-2.492e-4,0,0,0,0,-6.208e-5,0.041,5.15,20.831,82.283,0.042,1.598,70.44,868.448,1129.397,0.05,0.076
7.851,3555.388,371.494,-39.866,375.795,40.055,421.41,0.154,421.41,0.021,56.692,3.885,42,-87.998,32.151,0.844,-1.108e-8,0.003,9.256e-6,40.359,4.48,216.936,1.705,87.812,72.263,3.019,0.333,1.811e7,0,45.513,0.502,0.503,0.344,0.016,0.134,0.171,0.517,-1.637e-4,0,0,0,0,1.45e-4,0.041,5.15,20.831,82.274,0.04,0.697,70.358,867.874,1129.306,0.05,0.076
7.901,3573.913,369.503,-39.783,373.798,39.963,424.24,0.156,424.24,0.021,56.499,3.784,42,-87.998,32.151,0.822,0,0.008,1.457e-5,40.359,4.48,216.936,1.705,87.835,72.263,3.024,0.331,1.801e7,0,45.004,0.502,0.503,0.344,0.016,0.134,0.167,0.503,-2.924e-4,0,0,0,0,0.001,0.041,5.15,20.831,82.171,0.039,0.28,70.276,867.304,1129.216,0.05,0.077
7.951,3592.338,367.515,-39.747,371.806,39.883,427.06,0.159,427.06,0.021,56.321,3.284,42,-87.998,32.151,0.674,-2.024e-8,0.013,1.459e-5,40.359,4.48,216.936,1.705,88.004,72.263,3.057,0.329,1.79e7,0,44.466,0.502,0.502,0.344,0.016,0.134,0.136,0.412,-2.827e-4,0,0,0,0,0.003,0.041,5.15,20.831,81.978,0.038,0.115,70.195,866.736,1129.127,0.05,0.077
8.001,3610.664,365.528,-39.726,369.819,39.819,429.873,0.161,429.873,0.021,56.171,2.709,42,-87.998,32.15,0.495,0,0.017,2.138e-5,40.359,4.48,216.936,1.705,88.214,72.263,3.097,0.328,1.781e7,0,43.944,0.502,0.502,0.344,0.016,0.134,0.099,0.301,4.742e-4,0,0,0,0,0.005,0.04,5.15,20.831,81.71,0.037,0.304,70.114,866.171,1129.038,0.05,0.077
8.051,3628.891,363.541,-39.781,367.838,39.814,432.678,0.163,432.678,0.022,56.062,1.634,42,-87.998,32.15,0.143,1.029e-8,0.018,8.022e-5,40.359,4.48,216.936,1.705,88.635,72.263,3.179,0.326,1.77e7,0,43.395,0.501,0.501,0.344,0.016,0.134,0.028,0.083,-2.23e-4,0,0,0,0,0.006,0.04,5.15,20.831,81.391,0.038,0.118,70.034,865.61,1128.949,0.05,0.078
8.101,3647.018,361.549,-39.89,365.862,39.892,435.48,0.165,435.48,0.022,56.015,0.313,42,-87.998,32.15,0.306,-8.57e-9,-0.018,4.624e-5,40.359,4.48,216.936,1.705,88.434,72.263,3.14,0.324,1.759e7,0,42.868,0.501,0.501,0.344,0.016,0.134,0.061,0.196,-2.199e-4,0,0,0,0,-0.005,0.04,5.15,20.831,81.059,0.038,1.142,69.954,865.051,1128.861,0.05,0.078
8.151,3665.046,359.554,-39.907,363.891,39.907,438.28,0.167,438.28,0.022,56.015,0.271,42,-87.998,32.15,0.512,-9.832e-9,-0.015,2.884e-5,40.359,4.48,216.936,1.705,88.186,72.263,3.092,0.322,1.749e7,0,42.406,0.501,0.501,0.344,0.016,0.134,0.102,0.32,-4.035e-4,0,0,0,0,-0.004,0.04,5.15,20.831,80.758,0.039,0.814,69.875,864.496,1128.774,0.05,0.078
8.201,3682.973,357.558,-39.922,361.923,39.93,441.082,0.169,441.082,0.022,56.043,0.822,42,-87.998,32.15,0.705,-5.896e-9,-0.012,2.24e-5,40.359,4.48,216.936,1.705,87.955,72.263,3.047,0.321,1.739e7,0,41.945,0.501,0.502,0.344,0.016,0.133,0.142,0.435,-2.027e-4,0,0,0,0,-0.002,0.04,5.15,20.831,80.513,0.04,0.82,69.796,863.943,1128.686,0.05,0.079
8.251,3700.801,355.565,-39.786,359.96,39.789,443.885,0.171,443.885,0.022,56.076,0.468,42,-87.998,32.15,0.599,-1.212e-8,-0.008,1.705e-5,40.359,4.48,216.936,1.705,88.078,72.263,3.071,0.319,1.73e7,0,41.495,0.501,0.501,0.344,0.016,0.133,0.12,0.37,-4.877e-4,0,0,0,0,-0.001,0.039,5.15,20.831,80.338,0.042,0.648,69.718,863.394,1128.6,0.05,0.079
8.301,3718.53,353.579,-39.638,358.001,39.639,446.689,0.173,446.689,0.022,56.09,0.071,42,-87.998,32.15,0.471,-1.14e-8,-0.005,1.545e-5,40.359,4.48,216.936,1.705,88.228,72.263,3.1,0.317,1.721e7,0,41.041,0.501,0.501,0.344,0.016,0.133,0.094,0.291,9.12e-5,0,0,0,0,-4.022e-4,0.039,5.15,20.831,80.226,0.044,1.841,69.64,862.848,1128.514,0.05,0.079
8.351,3736.16,351.601,-39.51,356.046,39.511,449.494,0.175,449.494,0.022,56.087,0.193,42,-87.998,32.15,0.383,-6.969e-9,-0.002,6.892e-6,40.359,4.48,216.936,1.705,88.331,72.263,3.12,0.316,1.711e7,0,40.578,0.501,0.501,0.344,0.015,0.133,0.076,0.237,-4.697e-4,0,0,0,0,-9.494e-5,0.039,5.15,20.831,80.163,0.045,2.465,69.562,862.305,1128.428,0.05,0.08
8.401,3753.69,349.625,-39.528,354.096,39.531,452.298,0.177,452.298,0.022,56.095,0.443,42,-87.998,32.15,0.604,-9.464e-9,5.316e-4,8.156e-6,40.359,4.48,216.936,1.705,88.065,72.263,3.068,0.314,1.7e7,0,40.069,0.5,0.501,0.344,0.015,0.133,0.121,0.371,1.23e-4,0,0,0,0,5.109e-6,0.039,5.15,20.831,80.146,0.046,0.835,69.485,861.764,1128.343,0.05,0.08
8.451,3771.122,347.651,-39.425,352.15,39.427,455.103,0.179,455.103,0.023,56.116,0.369,42,-87.998,32.15,0.578,-7.968e-9,0.004,5.688e-6,40.359,4.48,216.936,1.705,88.093,72.263,3.074,0.312,1.69e7,0,39.581,0.5,0.501,0.344,0.015,0.133,0.116,0.355,4.107e-5,0,0,0,0,2.695e-4,0.039,5.15,20.831,80.186,0.047,0.417,69.408,861.227,1128.258,0.05,0.08
8.501,3788.455,345.681,-39.339,350.21,39.341,457.91,0.181,457.91,0.023,56.136,0.414,42,-87.998,32.15,0.591,0,0.007,5.021e-6,40.359,4.48,216.936,1.705,88.075,72.263,3.07,0.31,1.679e7,0,39.08,0.5,0.501,0.344,0.015,0.133,0.118,0.363,-1.974e-4,0,0,0,0,9.308e-4,0.038,5.15,20.831,80.284,0.047,0.62,69.332,860.693,1128.174,0.05,0.081
8.551,3805.69,343.72,-39.106,348.274,39.109,460.717,0.184,460.717,0.023,56.135,0.438,42,-87.998,32.15,0.278,-1.242e-8,0.009,8.468e-6,40.359,4.48,216.936,1.705,88.448,72.263,3.143,0.309,1.67e7,0,38.613,0.5,0.5,0.344,0.015,0.132,0.055,0.171,-1.645e-4,0,0,0,0,0.002,0.038,5.15,20.831,80.436,0.047,0.078,69.256,860.162,1128.09,0.05,0.081
8.601,3822.827,341.768,-38.983,346.343,38.988,463.523,0.186,463.523,0.023,56.109,0.623,42,-87.998,32.15,0.199,-6.762e-9,0.011,-5.993e-7,40.359,4.48,216.936,1.705,88.542,72.263,3.161,0.307,1.659e7,0,38.119,0.5,0.5,0.344,0.015,0.132,0.039,0.121,-4.081e-4,0,0,0,0,0.002,0.038,5.15,20.831,80.619,0.046,0.861,69.181,859.634,1128.007,0.05,0.081
8.651,3839.867,339.826,-38.702,344.417,38.75,466.327,0.188,466.327,0.023,56.045,1.914,42,-87.998,32.15,0.302,-5.5e-9,-0.01,1.046e-5,40.359,4.48,216.936,1.705,88.414,72.263,3.136,0.305,1.651e7,0,37.733,0.5,0.5,0.344,0.015,0.132,0.06,0.19,-7.859e-5,0,0,0,0,-0.002,0.038,5.15,20.831,80.814,0.046,0.771,69.106,859.109,1127.924,0.05,0.082
8.701,3856.81,337.894,-38.589,342.494,38.646,469.127,0.19,469.127,0.023,55.944,2.113,42,-87.998,32.15,0.393,-1.179e-8,-0.009,6.595e-6,40.359,4.48,216.936,1.705,88.302,72.263,3.114,0.304,1.64e7,0,37.266,0.499,0.5,0.344,0.015,0.132,0.078,0.245,-3.402e-4,0,0,0,0,-0.001,0.038,5.15,20.831,80.986,0.045,0.041,69.031,858.587,1127.842,0.05,0.082
8.751,3873.657,335.969,-38.414,340.575,38.515,471.921,0.192,471.921,0.023,55.82,2.796,42,-87.998,32.15,0.663,-5.039e-9,-0.006,1.481e-6,40.359,4.48,216.936,1.705,87.98,72.263,3.052,0.302,1.631e7,0,36.877,0.499,0.5,0.344,0.015,0.132,0.133,0.407,-3.593e-4,0,0,0,0,-6.552e-4,0.037,5.15,20.831,81.117,0.044,0.692,68.957,858.068,1127.76,0.05,0.083
8.801,3890.407,334.05,-38.35,338.659,38.442,474.708,0.195,474.708,0.024,55.683,2.667,42,-87.998,32.15,0.631,-1.016e-8,-0.002,3.335e-6,40.359,4.48,216.936,1.705,88.015,72.263,3.059,0.3,1.621e7,0,36.402,0.499,0.5,0.344,0.015,0.132,0.127,0.387,-4.131e-4,0,0,0,0,-1.202e-4,0.037,5.15,20.831,81.191,0.043,0.14,68.884,857.552,1127.678,0.05,0.083
8.851,3907.062,332.133,-38.32,336.748,38.388,477.489,0.197,477.489,0.024,55.559,2.284,42,-87.998,32.15,0.498,-9.967e-9,4.007e-4,4.84e-6,40.359,4.48,216.936,1.705,88.17,72.263,3.089,0.298,1.61e7,0,35.911,0.499,0.499,0.344,0.015,0.132,0.099,0.307,-4.122e-4,0,0,0,0,3.217e-6,0.037,5.15,20.831,81.208,0.043,1.235,68.81,857.039,1127.597,0.05,0.083
8.901,3923.621,330.221,-38.157,334.841,38.269,480.264,0.199,480.264,0.024,55.428,2.931,42,-87.998,32.15,0.755,-9.671e-9,0.004,4.209e-7,40.359,4.48,216.936,1.705,87.866,72.263,3.03,0.297,1.602e7,0,35.569,0.499,0.5,0.344,0.015,0.131,0.152,0.461,1.218e-4,0,0,0,0,2.582e-4,0.037,5.15,20.831,81.174,0.043,0.328,68.737,856.529,1127.517,0.05,0.084
8.951,3940.084,328.316,-38.081,332.937,38.192,483.032,0.201,483.032,0.024,55.28,2.913,42,-87.998,32.149,0.757,-1.004e-8,0.007,3.176e-6,40.359,4.48,216.936,1.705,87.861,72.263,3.029,0.295,1.592e7,0,35.156,0.499,0.5,0.345,0.015,0.131,0.153,0.461,-1.717e-4,0,0,0,0,0.001,0.036,5.15,20.831,81.075,0.043,0.735,68.665,856.021,1127.437,0.05,0.084
9.001,3956.452,326.412,-38.07,331.038,38.147,485.792,0.204,485.792,0.024,55.146,2.424,42,-87.998,32.149,0.572,-9.413e-9,0.011,5.299e-6,40.359,4.48,216.936,1.705,88.076,72.263,3.071,0.294,1.583e7,0,34.693,0.499,0.499,0.345,0.015,0.131,0.114,0.349,4.88e-4,0,0,0,0,0.002,0.036,5.15,20.831,80.913,0.044,0.405,68.593,855.517,1127.357,0.05,0.084
9.051,3972.725,324.506,-38.168,329.143,38.188,488.547,0.206,488.547,0.024,55.056,1.213,42,-87.998,32.149,0.08,-1.254e-8,0.012,8.624e-5,40.359,4.48,216.936,1.705,88.668,72.263,3.185,0.292,1.571e7,0,34.173,0.499,0.499,0.345,0.015,0.131,0.016,0.047,-8.14e-5,0,0,0,0,0.003,0.036,5.15,20.831,80.704,0.044,1.499,68.521,855.016,1127.278,0.05,0.085
9.101,3988.903,322.596,-38.232,327.254,38.233,491.299,0.208,491.299,0.024,55.018,0.344,42,-87.998,32.149,0.292,-1.31e-8,-0.012,4.013e-5,40.359,4.48,216.936,1.705,88.406,72.263,3.135,0.29,1.561e7,0,33.725,0.498,0.499,0.345,0.015,0.131,0.058,0.184,-2.588e-4,0,0,0,0,-0.003,0.036,5.15,20.831,80.488,0.046,2.67,68.45,854.517,1127.2,0.05,0.085
9.151,4004.985,320.686,-38.171,325.368,38.173,494.049,0.211,494.049,0.024,55.002,0.3,42,-87.998,32.149,0.318,0,-0.01,2.294e-5,40.359,4.48,216.936,1.705,88.374,72.263,3.128,0.288,1.552e7,0,33.338,0.498,0.498,0.345,0.015,0.131,0.063,0.199,2.268e-4,0,0,0,0,-0.002,0.036,5.15,20.831,80.293,0.047,1.974,68.379,854.022,1127.122,0.05,0.085
9.201,4020.971,318.776,-38.202,323.487,38.203,496.799,0.213,496.799,0.025,55.003,0.299,42,-87.998,32.149,0.577,-5.669e-9,-0.008,1.699e-5,40.359,4.48,216.936,1.705,88.061,72.263,3.068,0.287,1.542e7,0,32.923,0.498,0.499,0.345,0.015,0.131,0.115,0.355,-3.222e-4,0,0,0,0,-0.001,0.035,5.15,20.831,80.128,0.049,2.844,68.309,853.529,1127.044,0.05,0.086
9.251,4036.862,316.869,-38.094,321.609,38.094,499.55,0.215,499.55,0.025,55.012,0.063,42,-87.998,32.149,0.484,-1.003e-8,-0.006,1.351e-5,40.359,4.48,216.936,1.705,88.17,72.263,3.089,0.285,1.533e7,0,32.54,0.498,0.498,0.345,0.015,0.131,0.096,0.298,5.334e-5,0,0,0,0,-6.759e-4,0.035,5.15,20.831,80.007,0.05,1.932,68.239,853.04,1126.967,0.05,0.086
9.301,4052.658,314.966,-38.03,319.735,38.03,502.3,0.217,502.3,0.025,55.017,0.106,42,-87.998,32.149,0.506,-9.344e-9,-0.003,1.098e-5,40.359,4.48,216.936,1.705,88.142,72.263,3.083,0.283,1.523e7,0,32.14,0.498,0.498,0.345,0.015,0.13,0.101,0.311,-2.061e-4,0,0,0,0,-2.384e-4,0.035,5.15,20.831,79.928,0.052,1.939,68.17,852.553,1126.89,0.05,0.087
9.351,4068.359,313.066,-37.959,317.864,37.959,505.051,0.22,505.051,0.025,55.022,0.111,42,-87.998,32.149,0.511,-1.013e-8,-9.885e-4,1.239e-5,40.359,4.48,216.936,1.705,88.134,72.263,3.082,0.282,1.514e7,0,31.739,0.498,0.498,0.345,0.015,0.13,0.102,0.314,5.356e-5,0,0,0,0,-2.199e-5,0.035,5.15,20.831,79.89,0.053,2.076,68.101,852.069,1126.814,0.05,0.087
9.401,4083.965,311.168,-37.946,315.998,37.949,507.803,0.222,507.803,0.025,55.038,0.471,42,-87.998,32.149,0.67,-9.935e-9,0.002,1.453e-5,40.359,4.48,216.936,1.705,87.944,72.263,3.045,0.28,1.504e7,0,31.32,0.498,0.498,0.345,0.015,0.13,0.134,0.409,-2.044e-4,0,0,0,0,6.224e-5,0.035,5.15,20.831,79.895,0.054,3.336,68.032,851.588,1126.738,0.05,0.087
9.451,4099.476,309.275,-37.768,314.136,37.768,510.555,0.224,510.555,0.025,55.047,0.129,42,-87.998,32.149,0.401,-6.614e-9,0.004,1.891e-5,40.359,4.48,216.936,1.705,88.261,72.263,3.106,0.278,1.495e7,0,30.933,0.497,0.498,0.345,0.015,0.13,0.08,0.247,4.602e-4,0,0,0,0,3.693e-4,0.034,5.15,20.831,79.948,0.055,2.447,67.964,851.11,1126.662,0.05,0.088
9.501,4114.893,307.395,-37.457,312.277,37.491,513.307,0.227,513.307,0.025,55.003,1.595,42,-87.998,32.149,0.284,-7.43e-9,-0.004,9.708e-6,40.359,4.48,216.936,1.705,88.4,72.263,3.133,0.277,1.488e7,0,30.646,0.497,0.498,0.345,0.015,0.13,0.056,0.176,1.592e-4,0,0,0,0,-4.142e-4,0.034,5.15,20.831,80.027,0.056,0.65,67.896,850.635,1126.587,0.05,0.088
9.551,4130.216,305.523,-37.404,310.421,37.433,516.055,0.229,516.055,0.025,54.926,1.465,42,-87.998,32.149,0.237,-8.824e-9,-0.003,1.153e-5,40.359,4.48,216.936,1.705,88.456,72.263,3.144,0.276,1.478e7,0,30.228,0.497,0.497,0.345,0.015,0.13,0.047,0.146,-3.93e-4,0,0,0,0,-2.286e-4,0.034,5.15,20.831,80.093,0.056,0.264,67.829,850.163,1126.513,0.05,0.088
9.601,4145.445,303.656,-37.29,308.569,37.331,518.799,0.232,518.799,0.026,54.845,1.744,42,-87.998,32.149,0.378,-9.298e-9,-0.002,7.08e-6,40.359,4.48,216.936,1.705,88.283,72.263,3.111,0.274,1.469e7,0,29.866,0.497,0.497,0.345,0.014,0.13,0.075,0.233,2.429e-4,0,0,0,0,-7.608e-5,0.034,5.15,20.831,80.138,0.056,0.019,67.762,849.694,1126.439,0.05,0.089
9.651,4160.581,301.793,-37.253,306.721,37.284,521.539,0.234,521.539,0.026,54.763,1.529,42,-87.998,32.149,0.288,-9.356e-9,-4.026e-4,5.134e-6,40.359,4.48,216.936,1.705,88.39,72.263,3.131,0.272,1.459e7,0,29.455,0.497,0.497,0.345,0.014,0.13,0.057,0.178,2.532e-4,0,0,0,0,-3.913e-6,0.034,5.15,20.831,80.157,0.056,0.839,67.695,849.228,1126.365,0.05,0.089
9.701,4175.624,299.934,-37.109,304.876,37.164,524.275,0.237,524.275,0.026,54.674,2.024,42,-87.998,32.149,0.533,-9.987e-9,0.001,7.201e-6,40.359,4.48,216.936,1.705,88.095,72.263,3.074,0.271,1.451e7,0,29.139,0.497,0.497,0.345,0.014,0.13,0.106,0.326,4.493e-4,0,0,0,0,4.288e-5,0.033,5.15,20.831,80.15,0.055,0.293,67.629,848.764,1126.292,0.05,0.09
9.751,4190.575,298.079,-37.077,303.034,37.12,527.007,0.239,527.007,0.026,54.579,1.785,42,-87.998,32.149,0.429,-8.658e-9,0.003,6.402e-6,40.359,4.48,216.936,1.705,88.217,72.263,3.098,0.269,1.441e7,0,28.74,0.497,0.497,0.345,0.014,0.129,0.085,0.263,2.088e-4,0,0,0,0,2.651e-4,0.033,5.15,20.831,80.107,0.054,0.297,67.563,848.304,1126.22,0.05,0.09
9.801,4205.432,296.226,-37.042,301.197,37.076,529.733,0.241,529.733,0.026,54.494,1.583,42,-87.998,32.149,0.337,-1.05e-8,0.005,6.739e-6,40.359,4.48,216.936,1.705,88.325,72.263,3.119,0.267,1.431e7,0,28.356,0.497,0.497,0.345,0.014,0.129,0.067,0.208,-6.207e-5,0,0,0,0,5.839e-4,0.033,5.15,20.831,80.034,0.053,0.643,67.498,847.846,1126.148,0.05,0.09
9.851,4220.197,294.374,-37.023,299.363,37.045,532.456,0.244,532.456,0.026,54.423,1.285,42,-87.998,32.149,0.193,-5.719e-9,0.006,1.571e-5,40.359,4.48,216.936,1.705,88.498,72.263,3.152,0.266,1.422e7,0,27.969,0.497,0.497,0.345,0.014,0.129,0.038,0.118,-2.399e-4,0,0,0,0,8.766e-4,0.033,5.15,20.831,79.936,0.052,1.157,67.433,847.391,1126.076,0.05,0.091
9.901,4234.87,292.526,-36.931,297.532,36.96,535.176,0.246,535.176,0.026,54.354,1.464,42,-87.998,32.149,0.288,-5.318e-9,0.007,1.422e-5,40.359,4.48,216.936,1.705,88.381,72.263,3.13,0.264,1.413e7,0,27.643,0.496,0.497,0.345,0.014,0.129,0.057,0.176,3.896e-4,0,0,0,0,0.001,0.033,5.15,20.831,79.822,0.051,0.316,67.368,846.957,1126.004,0.05,0.091
9.951,4249.45,290.678,-36.969,295.706,36.979,537.892,0.249,537.892,0.027,54.296,0.837,42,-87.998,32.148,0.036,-7.918e-9,-0.007,1.157e-4,40.359,4.48,216.936,1.705,88.687,72.263,3.189,0.262,1.403e7,0,27.237,0.496,0.496,0.345,0.014,0.129,0.007,0.024,3.966e-4,0,0,0,0,-0.001,0.032,5.15,20.831,79.693,0.051,1.633,67.304,846.527,1125.934,0.05,0.092
10.001,4263.938,288.832,-36.863,293.882,36.88,540.605,0.251,540.606,0.027,54.248,1.106,42,-87.998,32.148,0.107,-7.538e-9,0.007,4.195e-5,40.359,4.48,216.936,1.705,88.598,72.263,3.172,0.261,1.395e7,0,26.925,0.496,0.496,0.345,0.014,0.129,0.021,0.065,3.206e-4,0,0,0,0,0.001,0.032,5.15,20.831,79.561,0.05,0.47,67.24,846.101,1125.863,0.05,0.092
10.051,4278.333,286.991,-36.797,292.062,36.814,543.316,0.254,543.317,0.027,54.192,1.134,42,-87.998,32.148,0.124,-9.095e-9,0.008,3.87e-5,40.359,4.48,216.936,1.705,88.576,72.263,3.168,0.259,1.387e7,0,26.594,0.496,0.496,0.345,0.014,0.129,0.024,0.075,3.389e-4,0,0,0,0,0.002,0.032,5.15,20.831,79.423,0.05,0.041,67.177,845.676,1125.793,0.05,0.092
10.101,4292.637,285.15,-36.849,290.246,36.853,546.025,0.256,546.025,0.027,54.152,0.475,42,-87.998,32.148,0.235,-6.064e-9,-0.008,2.625e-5,40.359,4.48,216.936,1.705,88.438,72.263,3.141,0.258,1.376e7,0,26.203,0.496,0.496,0.345,0.014,0.129,0.046,0.146,4.484e-4,0,0,0,0,-0.002,0.032,5.15,20.831,79.281,0.05,1.393,67.114,845.255,1125.724,0.05,0.093
10.151,4306.848,283.309,-36.768,288.433,36.773,548.732,0.259,548.732,0.027,54.125,0.6,42,-87.998,32.148,0.169,-7.235e-9,-0.007,3.103e-5,40.359,4.48,216.936,1.705,88.517,72.263,3.156,0.256,1.368e7,0,25.882,0.496,0.496,0.345,0.014,0.129,0.033,0.106,3.662e-4,0,0,0,0,-0.001,0.032,5.15,20.831,79.15,0.05,0.689,67.051,844.836,1125.655,0.05,0.093
10.201,4320.968,281.472,-36.719,286.623,36.723,551.437,0.261,551.437,0.027,54.097,0.54,42,-87.998,32.148,0.203,-1.029e-8,-0.006,2.512e-5,40.359,4.48,216.936,1.705,88.473,72.263,3.148,0.255,1.359e7,0,25.547,0.496,0.496,0.345,0.014,0.128,0.04,0.127,-3.925e-4,0,0,0,0,-0.001,0.032,5.15,20.831,79.032,0.051,0.586,66.989,844.42,1125.586,0.05,0.093
10.251,4334.995,279.638,-36.632,284.817,36.639,554.141,0.264,554.142,0.027,54.066,0.692,42,-87.998,32.148,0.118,-7.229e-9,-0.006,2.965e-5,40.359,4.48,216.936,1.705,88.576,72.263,3.168,0.253,1.351e7,0,25.231,0.496,0.496,0.345,0.014,0.128,0.023,0.074,4.461e-4,0,0,0,0,-8.843e-4,0.031,5.15,20.831,78.926,0.051,0.067,66.928,844.007,1125.518,0.05,0.094
10.301,4348.932,277.808,-36.592,283.014,36.597,556.844,0.267,556.844,0.027,54.034,0.585,42,-87.998,32.148,0.178,-9.567e-9,-0.005,1.944e-5,40.359,4.48,216.936,1.705,88.5,72.263,3.153,0.251,1.342e7,0,24.895,0.496,0.496,0.345,0.014,0.128,0.035,0.111,-2.833e-4,0,0,0,0,-7.299e-4,0.031,5.15,20.831,78.83,0.052,0.077,66.866,843.596,1125.45,0.05,0.094
10.351,4362.776,275.981,-36.463,281.214,36.476,559.545,0.269,559.545,0.028,53.995,0.972,42,-87.998,32.148,0.048,-9.107e-9,0.005,8.545e-6,40.359,4.48,216.936,1.705,88.659,72.263,3.184,0.25,1.334e7,0,24.606,0.495,0.495,0.345,0.014,0.128,0.009,0.029,-3.361e-4,0,0,0,0,6.73e-4,0.031,5.15,20.831,78.742,0.052,1.188,66.805,843.188,1125.383,0.05,0.094
10.401,4376.53,274.161,-36.343,279.417,36.367,562.243,0.272,562.243,0.028,53.938,1.308,42,-87.998,32.148,0.248,-1.157e-8,0.005,-1.093e-5,40.359,4.48,216.936,1.705,88.413,72.263,3.136,0.249,1.326e7,0,24.323,0.495,0.495,0.345,0.014,0.128,0.049,0.152,2.966e-4,0,0,0,0,8.344e-4,0.031,5.15,20.831,78.651,0.053,2.331,66.745,842.783,1125.316,0.05,0.095
10.451,4390.192,272.343,-36.378,277.623,36.387,564.939,0.274,564.939,0.028,53.885,0.794,42,-87.998,32.148,0.053,-1.145e-8,-0.006,1.341e-5,40.359,4.48,216.936,1.705,88.65,72.263,3.182,0.247,1.316e7,0,23.949,0.495,0.495,0.345,0.014,0.128,0.01,0.034,-4.638e-5,0,0,0,0,-9.533e-4,0.031,5.15,20.831,78.55,0.054,1.009,66.685,842.38,1125.25,0.05,0.095
10.501,4403.764,270.522,-36.452,275.832,36.452,567.632,0.277,567.632,0.028,53.863,0.102,42,-87.998,32.148,0.466,-7.041e-9,-0.005,8.489e-6,40.359,4.48,216.936,1.705,88.145,72.263,3.084,0.245,1.305e7,0,23.578,0.495,0.495,0.345,0.014,0.128,0.093,0.286,3.831e-5,0,0,0,0,-6.845e-4,0.03,5.15,20.831,78.453,0.054,0.897,66.625,841.98,1125.184,0.05,0.096
